Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,SYMBOL,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, FACE VALUE
539331,,VETO,Veto Switchgears and Cables Ltd,Active,B ,10.0,INE918N01018,Other Elect.Equip./ Prod.,Equity,VETO,Veto Switchgears And Cables Limited,EQ,29-APR-2015,10,1,10
539332,,NAVKARCORP,Navkar Corporation Ltd,Active,B ,10.0,INE278M01019,Transport Related Services,Equity,NAVKARCORP,Navkar Corporation Limited,EQ,09-SEP-2015,10,1,10
539334,,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd,Active,B ,10.0,INE712K01011,Specialty Chemicals,Equity,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,EQ,10-SEP-2015,10,1,10
539336,,GUJGAS,Gujarat Gas Ltd,Active,A ,2.0,INE844O01030,Integrated Oil & Gas,Equity,GUJGASLTD,Gujarat Gas Limited,EQ,15-SEP-2015,2,1,2
539346,,SADBHIN,Sadbhav Infrastructure Project Ltd,Active,B ,10.0,INE764L01010,Roads & Highways,Equity,SADBHIN,Sadbhav Infrastructure Project Limited,EQ,16-SEP-2015,10,1,10
539404,,SATIN,Satin Creditcare Network Ltd,Active,A ,10.0,INE836B01017,Finance (including NBFCs),Equity,SATIN,Satin Creditcare Network Limited,EQ,26-AUG-2015,10,1,10
539407,,GENCON,Generic Engineering Construction and Projects Ltd,Active,B ,5.0,INE854S01022,Construction & Engineering,Equity,GENCON,Generic Engineering Construction and Projects Limited,EQ,16-FEB-2021,5,1,5
539436,,COFFEEDAY,Coffee Day Enterprises Ltd,Active,B ,10.0,INE335K01011,Restaurants,Equity,COFFEEDAY,Coffee Day Enterprises Limited,EQ,02-NOV-2015,10,1,10
539437,,IDFCFIRSTB,IDFC First Bank Ltd,Active,A ,10.0,INE092T01019,Banks,Equity,IDFCFIRSTB,IDFC First Bank Limited,EQ,06-NOV-2015,10,1,10
539447,,BEARDSELL,Beardsell Ltd,Active,T ,2.0,INE520H01022,Containers & Packaging,Equity,BEARDSELL,Beardsell Limited,BE,13-JAN-2015,2,1,2
539448,,INDIGO,InterGlobe Aviation Ltd,Active,A ,10.0,INE646L01027,Airlines,Equity,INDIGO,InterGlobe Aviation Limited,EQ,10-NOV-2015,10,1,10
539450,,SHK,S H Kelkar and Company Ltd,Active,A ,10.0,INE500L01026,Personal Products,Equity,SHK,S H Kelkar and Company Limited,EQ,16-NOV-2015,10,1,10
539523,,ALKEM,Alkem Laboratories Ltd,Active,A ,2.0,INE540L01014,Pharmaceuticals,Equity,ALKEM,Alkem Laboratories Limited,EQ,23-DEC-2015,2,1,2
539524,,LALPATHLAB,Dr. Lal PathLabs Ltd,Active,A ,10.0,INE600L01024,Healthcare Services,Equity,LALPATHLAB,Dr. Lal Path Labs Ltd.,EQ,23-DEC-2015,10,1,10
539542,,LUXIND,Lux Industries Ltd,Active,A ,2.0,INE150G01020,Other Apparels & Accessories,Equity,LUXIND,Lux Industries Limited,EQ,30-NOV-2015,2,1,2
539551,,NH,Narayana Hrudayalaya Ltd,Active,A ,10.0,INE410P01011,Healthcare Facilities,Equity,NH,Narayana Hrudayalaya Ltd.,EQ,06-JAN-2016,10,1,10
539597,,JSLHISAR,Jindal Stainless (Hisar) Ltd,Active,A ,2.0,INE455T01018,Iron & Steel Products,Equity,JSLHISAR,Jindal Stainless (Hisar) Limited,EQ,28-JAN-2016,2,1,2
539636,,PRECAM,Precision Camshafts Ltd,Active,B ,10.0,INE484I01029,Auto Parts & Equipment,Equity,PRECAM,Precision Camshafts Limited,EQ,08-FEB-2016,10,1,10
539658,,TEAMLEASE,TeamLease Services Ltd,Active,A ,10.0,INE985S01024,Sp.Consumer Services,Equity,TEAMLEASE,Teamlease Services Limited,EQ,12-FEB-2016,10,1,10
539660,,BESTAGRO,Best Agrolife Ltd,Active,B ,10.0,INE052T01013,Agrochemicals,Equity,BESTAGRO,Best Agrolife Limited,EQ,22-FEB-2021,10,1,10
539678,,QUICKHEAL,Quick Heal Technologies Ltd,Active,A ,10.0,INE306L01010,IT Software Products,Equity,QUICKHEAL,Quick Heal Technologies Limited,EQ,18-FEB-2016,10,1,10
539725,,GOKULAGRO,Gokul Agro Resources Ltd,Active,B ,2.0,INE314T01025,Edible Oils,Equity,GOKULAGRO,Gokul Agro Resources Limited,EQ,11-MAR-2016,2,1,2
539742,,SIMBHALS,Simbhaoli Sugars Ltd,Active,T ,10.0,INE748T01016,Sugar,Equity,SIMBHALS,Simbhaoli Sugars Limited,BE,14-MAR-2016,10,1,10
539785,,PDMJEPAPER,Pudumjee Paper Products Ltd,Active,B ,1.0,INE865T01018,Paper & Paper Products,Equity,PDMJEPAPER,Pudumjee Paper Products Limited,EQ,30-MAR-2016,1,1,1
539787,,HCG,HealthCare Global Enterprises Ltd,Active,A ,10.0,INE075I01017,Healthcare Facilities,Equity,HCG,Healthcare Global Enterprises Limited,EQ,30-MAR-2016,10,1,10
539799,,BHARATWIRE,Bharat Wire Ropes Ltd,Active,B ,10.0,INE316L01019,Iron & Steel Products,Equity,BHARATWIRE,Bharat Wire Ropes Limited,EQ,01-APR-2016,10,1,10
539807,,INFIBEAM,Infibeam Avenues Ltd,Active,A ,1.0,INE483S01020,Internet Software & Services,Equity,INFIBEAM,Infibeam Avenues Limited,EQ,04-APR-2016,1,1,1
539844,,EQUITAS,Equitas Holdings Ltd,Active,A ,10.0,INE988K01017,Holding Companies,Equity,EQUITAS,Equitas Holdings Limited,EQ,21-APR-2016,10,1,10
539861,,SKIL,SKIL Infrastructure Ltd,Active,B ,10.0,INE429F01012,Construction & Engineering,Equity,SKIL,SKIL Infrastructure Limited,EQ,09-OCT-1996,10,1,10
539871,,THYROCARE,Thyrocare Technologies Ltd,Active,A ,10.0,INE594H01019,Healthcare Services,Equity,THYROCARE,Thyrocare Technologies Limited,EQ,09-MAY-2016,10,1,10
539874,,UJJIVAN,Ujjivan Financial Services Ltd,Active,A ,10.0,INE334L01012,Finance (including NBFCs),Equity,UJJIVAN,Ujjivan Financial Services Limited,EQ,10-MAY-2016,10,1,10
539876,,CROMPTON,Crompton Greaves Consumer Electricals Ltd,Active,A ,2.0,INE299U01018,Household Appliances,Equity,CROMPTON,Crompton Greaves Consumer Electricals Limited,EQ,13-MAY-2016,2,1,2
539883,,PILANIINVS,Pilani Investment and Industries Corporation Ltd,Active,A ,10.0,INE417C01014,Holding Companies,Equity,PILANIINVS,Pilani Investment and Industries Corporation Limited,EQ,08-DEC-2015,10,1,10
539889,,PARAGMILK,Parag Milk Foods Ltd,Active,A ,10.0,INE883N01014,Packaged Foods,Equity,PARAGMILK,Parag Milk Foods Limited,EQ,19-MAY-2016,10,1,10
539917,,NAGARFERT,Nagarjuna Fertilizers and Chemicals Ltd,Active,B ,1.0,INE454M01024,Fertilizers,Equity,NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,EQ,15-JUN-2016,1,1,1
539940,,MAXVIL,Max Ventures and Industries Ltd,Active,B ,10.0,INE154U01015,Holding Companies,Equity,MAXVIL,Max Ventures and Industries Limited,EQ,22-JUN-2016,10,1,10
539957,,MGL,Mahanagar Gas Ltd,Active,A ,10.0,INE002S01010,Utilities:Non-Elec.,Equity,MGL,Mahanagar Gas Limited,EQ,01-JUL-2016,10,1,10
539978,,QUESS,Quess Corp Ltd,Active,A ,10.0,INE615P01015,Diversified,Equity,QUESS,Quess Corp Limited,EQ,12-JUL-2016,10,1,10
539992,,LLOYDSTEEL,Lloyds Steels Industries Ltd,Active,T ,1.0,INE093R01011,Industrial Machinery,Equity,LSIL,Lloyds Steels Industries Limited,BE,18-JUL-2016,1,1,1
540005,,LTI,Larsen & Toubro Infotech Ltd,Active,A ,1.0,INE214T01019,IT Consulting & Software,Equity,LTI,Larsen & Toubro Infotech Limited,EQ,21-JUL-2016,1,1,1
540025,,ADVENZYMES,Advanced Enzyme Technologies Ltd,Active,A ,2.0,INE837H01020,Other Agricultural Products,Equity,ADVENZYMES,Advanced Enzyme Technologies Limited,EQ,01-AUG-2016,2,1,2
540047,,DBL,Dilip Buildcon Ltd,Active,A ,10.0,INE917M01012,Roads & Highways,Equity,DBL,Dilip Buildcon Limited,EQ,11-AUG-2016,10,1,10
540048,,SPAL,S.P. Apparels Ltd,Active,B ,10.0,INE212I01016,Other Apparels & Accessories,Equity,SPAL,S. P. Apparels Limited,EQ,12-AUG-2016,10,1,10
540061,,BIGBLOC,Bigbloc Construction Ltd,Active,B ,10.0,INE412U01017,Cement & Cement Products,Equity,BIGBLOC,Bigbloc Construction Limited,EQ,02-SEP-2016,10,1,10
540064,,FRETAIL,Future Retail Ltd,Active,A ,2.0,INE752P01024,Department Stores,Equity,FRETAIL,Future Retail Limited,EQ,29-AUG-2016,2,1,2
540065,,RBLBANK,RBL Bank Ltd,Active,A ,10.0,INE976G01028,Banks,Equity,RBLBANK,RBL Bank Limited,EQ,31-AUG-2016,10,1,10
540073,,BLS,BLS International Services Ltd,Active,B ,1.0,INE153T01027,Travel Support Services,Equity,BLS,BLS International Services Limited,EQ,14-JUN-2016,1,1,1
540081,,GOVNOW,SAB Events & Governance Now Media Ltd,Active,T ,10.0,INE860T01019,Publishing,Equity,SABEVENTS,Sab Events & Governance Now Media Limited,BE,15-SEP-2016,10,1,10
540083,,TVVISION,TV Vision Ltd,Active,T ,10.0,INE871L01013,Broadcasting & Cable TV,Equity,TVVISION,TV Vision Limited,BE,15-SEP-2016,10,1,10
540115,,LTTS,L&T Technology Services Ltd,Active,A ,2.0,INE010V01017,Internet Software & Services,Equity,LTTS,L&T Technology Services Limited,EQ,23-SEP-2016,2,1,2
540124,,GNA,G N A Axles Ltd,Active,B ,10.0,INE934S01014,Auto Parts & Equipment,Equity,GNA,GNA Axles Limited,EQ,26-SEP-2016,10,1,10
540133,,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,Active,A ,10.0,INE726G01019,Life Insurance,Equity,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,EQ,29-SEP-2016,10,1,10
540136,,HPL,HPL Electric & Power Ltd,Active,B ,10.0,INE495S01016,Heavy Electrical Equipment,Equity,HPL,HPL Electric & Power Limited,EQ,04-OCT-2016,10,1,10
540145,,VALIANTORG,Valiant Organics Ltd,Active,B ,10.0,INE565V01010,Pharmaceuticals,Equity,VALIANTORG,Valiant Organics Limited,EQ,05-OCT-2020,10,1,10
540153,,ENDURANCE,Endurance Technologies Ltd,Active,A ,10.0,INE913H01037,Auto Parts & Equipment,Equity,ENDURANCE,Endurance Technologies Limited,EQ,19-OCT-2016,10,1,10
540173,,PNBHOUSING,PNB Housing Finance Ltd,Active,A ,10.0,INE572E01012,Housing Finance ,Equity,PNBHOUSING,PNB Housing Finance Limited,EQ,07-NOV-2016,10,1,10
540180,,VBL,Varun Beverages Ltd,Active,A ,10.0,INE200M01013,Non-alcoholic Beverages,Equity,VBL,Varun Beverages Limited,EQ,08-NOV-2016,10,1,10
540203,,SFL,Sheela Foam Ltd,Active,A ,5.0,INE916U01025,Furniture-Furnishing-Paints,Equity,SFL,Sheela Foam Limited,EQ,09-DEC-2016,5,1,5
540210,,TMRVL,The Mandhana Retail Ventures Ltd,Active,B ,10.0,INE759V01019,Specialty Retail,Equity,TMRVL,The Mandhana Retail Ventures Limited,EQ,14-DEC-2016,10,1,10
540212,,TCIEXP,TCI Express Ltd,Active,A ,2.0,INE586V01016,Transportation - Logistics,Equity,TCIEXP,TCI Express Limited,EQ,15-DEC-2016,2,1,2
540222,,LAURUSLABS,Laurus Labs Ltd,Active,A ,2.0,INE947Q01028,Pharmaceuticals,Equity,LAURUSLABS,Laurus Labs Limited,EQ,19-DEC-2016,2,1,2
540293,,PRICOLLTD,Pricol Ltd,Active,A ,1.0,INE726V01018,Auto Parts & Equipment,Equity,PRICOLLTD,Pricol Limited,EQ,10-FEB-2017,1,1,1
540311,,JITFINFRA,JITF Infralogistics Ltd,Active,T ,2.0,INE863T01013,Transport Related Services,Equity,JITFINFRA,JITF Infralogistics Limited,BE,27-FEB-2017,2,1,2
540366,,RADIOCITY,Music Broadcast Ltd,Active,B ,2.0,INE919I01024,Broadcasting & Cable TV,Equity,RADIOCITY,Music Broadcast Limited,EQ,17-MAR-2017,2,1,2
540376,,DMART,Avenue Supermarts Ltd,Active,A ,10.0,INE192R01011,Department Stores,Equity,DMART,Avenue Supermarts Limited,EQ,21-MAR-2017,10,1,10
540403,,CLEDUCATE,CL Educate Ltd,Active,B ,10.0,INE201M01011,Education,Equity,CLEDUCATE,CL Educate Limited,EQ,31-MAR-2017,10,1,10
540425,,SHANKARA,Shankara Building Products Ltd,Active,A ,10.0,INE274V01019,Iron & Steel Products,Equity,SHANKARA,Shankara Building Products Limited,EQ,05-APR-2017,10,1,10
540497,,SCHAND,S Chand and Company Ltd,Active,B ,5.0,INE807K01035,Publishing,Equity,SCHAND,S Chand And Company Limited,EQ,09-MAY-2017,5,1,5
540530,,HUDCO,Housing & Urban Development Corporation Ltd,Active,A ,10.0,INE031A01017,Housing Finance ,Equity,HUDCO,Housing & Urban Development Corporation Limited,EQ,19-MAY-2017,10,1,10
540544,,PSPPROJECT,PSP Projects Ltd,Active,A ,10.0,INE488V01015,Construction & Engineering,Equity,PSPPROJECT,PSP Projects Limited,EQ,29-MAY-2017,10,1,10
540575,,STARCEMENT,Star Cement Ltd,Active,A ,1.0,INE460H01021,Cement & Cement Products,Equity,STARCEMENT,Star Cement Limited,EQ,16-JUN-2017,1,1,1
540595,,TEJASNET,Tejas Networks Ltd,Active,A ,10.0,INE010J01012,Other Telecom Services,Equity,TEJASNET,Tejas Networks Limited,EQ,27-JUN-2017,10,1,10
540596,,ERIS,Eris Lifesciences Ltd,Active,A ,1.0,INE406M01024,Pharmaceuticals,Equity,ERIS,Eris Lifesciences Limited,EQ,29-JUN-2017,1,1,1
540602,,GTPL,GTPL Hathway Ltd,Active,B ,10.0,INE869I01013,Other Telecom Services,Equity,GTPL,GTPL Hathway Limited,EQ,04-JUL-2017,10,1,10
540611,,AUBANK,AU Small Finance Bank Ltd,Active,A ,10.0,INE949L01017,Banks,Equity,AUBANK,AU Small Finance Bank Limited,EQ,10-JUL-2017,10,1,10
540621,,BHAGYAPROP,Bhagyanagar Properties Ltd,Active,B ,2.0,INE363W01018,Realty,Equity,BHAGYAPROP,Bhagyanagar Properties Limited,EQ,20-JUL-2017,2,1,2
540642,,SALASAR,Salasar Techno Engineering Ltd,Active,B ,10.0,INE170V01019,Construction & Engineering,Equity,SALASAR,Salasar Techno Engineering Limited,EQ,25-JUL-2017,10,1,10
540647,,GANGESSEC,Ganges Securities Ltd,Active,B ,10.0,INE335W01016,Investment Companies,Equity,GANGESSECU,Ganges Securities Limited,EQ,28-JUL-2017,10,1,10
540648,,PALASHSEC,Palash Securities Ltd,Active,B ,10.0,INE471W01019,Investment Companies,Equity,PALASHSECU,Palash Securities Limited,EQ,28-JUL-2017,10,1,10
540649,,AVADHSUGAR,Avadh Sugar & Energy Ltd,Active,B ,10.0,INE349W01017,Sugar,Equity,AVADHSUGAR,Avadh Sugar & Energy Limited,EQ,28-JUL-2017,10,1,10
540650,,MAGADHSUGAR,Magadh Sugar & Energy Ltd,Active,B ,10.0,INE347W01011,Sugar,Equity,MAGADSUGAR,Magadh Sugar & Energy Limited,EQ,28-JUL-2017,10,1,10
540653,,SINTEXPLAST,Sintex Plastics Technology Ltd,Active,B ,1.0,INE501W01021,Comm.Trading  & Distribution,Equity,SPTL,Sintex Plastics Technology Limited,EQ,08-AUG-2017,1,1,1
540673,,SIS,SIS Ltd,Active,A ,5.0,INE285J01028,Sp.Consumer Services,Equity,SIS,SIS LIMITED,EQ,10-AUG-2017,5,1,5
540678,,COCHINSHIP,Cochin Shipyard Ltd,Active,A ,10.0,INE704P01017,Shipping,Equity,COCHINSHIP,Cochin Shipyard Limited,EQ,11-AUG-2017,10,1,10
540679,,SMSLIFE,SMS Lifesciences India Ltd,Active,B ,10.0,INE320X01016,Pharmaceuticals,Equity,SMSLIFE,SMS Lifesciences India Limited,EQ,17-AUG-2017,10,1,10
540680,,KIOCL,KIOCL Ltd,Active,B ,10.0,INE880L01014,Iron & Steel/Interm.Products,Equity,KIOCL,KIOCL Limited,EQ,29-NOV-2016,10,1,10
540691,,ABCAPITAL,Aditya Birla Capital Ltd,Active,A ,10.0,INE674K01013,Holding Companies,Equity,ABCAPITAL,Aditya Birla Capital Limited,EQ,01-SEP-2017,10,1,10
540692,,APEX,Apex Frozen Foods Ltd,Active,A ,10.0,INE346W01013,Packaged Foods,Equity,APEX,Apex Frozen Foods Limited,EQ,04-SEP-2017,10,1,10
540699,,DIXON,Dixon Technologies (India) Ltd,Active,A ,2.0,INE935N01020,Consumer Electronics,Equity,DIXON,Dixon Technologies (India) Limited,EQ,18-SEP-2017,2,1,2
540700,,BRNL,Bharat Road Network Ltd,Active,B ,10.0,INE727S01012,Roads & Highways,Equity,BRNL,Bharat Road Network Limited,EQ,18-SEP-2017,10,1,10
540701,,DCAL,Dishman Carbogen Amcis Ltd,Active,A ,2.0,INE385W01011,Pharmaceuticals,Equity,DCAL,Dishman Carbogen Amcis Limited,EQ,21-SEP-2017,2,1,2
540702,,LASA,Lasa Supergenerics Ltd,Active,B ,10.0,INE670X01014,Healthcare Services,Equity,LASA,Lasa Supergenerics Limited,EQ,21-SEP-2017,10,1,10
540704,,MATRIMONY,Matrimony.com Ltd,Active,B ,5.0,INE866R01028,Internet Software & Services,Equity,MATRIMONY,Matrimony.Com Limited,EQ,21-SEP-2017,5,1,5
540709,,RELHOME,Reliance Home Finance Ltd,Active,B ,10.0,INE217K01011,Housing Finance ,Equity,RHFL,Reliance Home Finance Limited,EQ,22-SEP-2017,10,1,10
540710,,CAPACITE,Capacite Infraprojects Ltd,Active,B ,10.0,INE264T01014,Construction & Engineering,Equity,CAPACITE,Capacit'e Infraprojects Limited,EQ,25-SEP-2017,10,1,10
540716,,ICICIGI,ICICI Lombard General Insurance Company Ltd,Active,A ,10.0,INE765G01017,General Insurance,Equity,ICICIGI,ICICI Lombard General Insurance Company Limited,EQ,27-SEP-2017,10,1,10
540719,,SBILIFE,SBI Life Insurance Company Ltd,Active,A ,10.0,INE123W01016,Life Insurance,Equity,SBILIFE,SBI Life Insurance Company Limited,EQ,03-OCT-2017,10,1,10
540724,,DIAMONDYD,Prataap Snacks Ltd,Active,A ,5.0,INE393P01035,Packaged Foods,Equity,DIAMONDYD,Prataap Snacks Limited,EQ,05-OCT-2017,5,1,5
540725,,SHAREINDIA,Share India Securities Ltd,Active,B ,10.0,INE932X01018,Other Financial Services,Equity,SHAREINDIA,Share India Securities Limited,EQ,21-SEP-2020,10,1,10
540743,,GODREJAGRO,Godrej Agrovet Ltd,Active,A ,10.0,INE850D01014,Other Agricultural Products,Equity,GODREJAGRO,Godrej Agrovet Limited,EQ,16-OCT-2017,10,1,10
540749,,MASFIN,MAS Financial Services Ltd,Active,A ,10.0,INE348L01012,Finance (including NBFCs),Equity,MASFIN,MAS Financial Services Limited,EQ,18-OCT-2017,10,1,10
540750,,IEX,Indian Energy Exchange Ltd,Active,A ,1.0,INE022Q01020,Electric Utilities,Equity,IEX,Indian Energy Exchange Limited,EQ,23-OCT-2017,1,1,1
540755,,GICRE,General Insurance Corporation of India,Active,A ,5.0,INE481Y01014,General Insurance,Equity,GICRE,General Insurance Corporation of India,EQ,25-OCT-2017,5,1,5
540762,,TIINDIA,Tube Investments of India Ltd,Active,A ,1.0,INE974X01010,Auto Parts & Equipment,Equity,TIINDIA,Tube Investments of India Limited,EQ,02-NOV-2017,1,1,1
540767,,NAM-INDIA,Nippon Life India Asset Management Ltd,Active,A ,10.0,INE298J01013,Asset Management Cos.,Equity,NAM-INDIA,Nippon Life India Asset Management Limited,EQ,06-NOV-2017,10,1,10
540768,,MAHLOG,Mahindra Logistics Ltd,Active,A ,10.0,INE766P01016,Transportation - Logistics,Equity,MAHLOG,Mahindra Logistics Limited,EQ,10-NOV-2017,10,1,10
540769,,NIACL,The New India Assurance Company Ltd,Active,A ,5.0,INE470Y01017,General Insurance,Equity,NIACL,The New India Assurance Company Limited,EQ,13-NOV-2017,5,1,5
540774,,IFGLEXPOR,IFGL Refractories Ltd,Active,B ,10.0,INE133Y01011,Other Industrial Goods,Equity,IFGLEXPOR,IFGL Refractories Limited,EQ,14-NOV-2017,10,1,10
540775,,KHADIM,Khadim India Ltd,Active,B ,10.0,INE834I01025,Footwear,Equity,KHADIM,Khadim India Limited,EQ,14-NOV-2017,10,1,10
540776,,5PAISA,5paisa Capital Ltd,Active,B ,10.0,INE618L01018,Other Financial Services,Equity,5PAISA,5Paisa Capital Limited,EQ,16-NOV-2017,10,1,10
540777,,HDFCLIFE,HDFC Life Insurance Company Ltd,Active,A ,10.0,INE795G01014,Life Insurance,Equity,HDFCLIFE,HDFC Life Insurance Company Limited,EQ,17-NOV-2017,10,1,10
540789,,DNAMEDIA,Diligent Media Corporation Ltd,Active,B ,1.0,INE016M01021,Advertising & Media,Equity,DNAMEDIA,Diligent Media Corporation Limited,EQ,11-DEC-2017,1,1,1
540797,,SHALBY,Shalby Ltd,Active,B ,10.0,INE597J01018,Healthcare Facilities,Equity,SHALBY,Shalby Limited,EQ,15-DEC-2017,10,1,10
540798,,FSC,Future Supply Chain Solutions Ltd,Active,A ,10.0,INE935Q01015,Transportation - Logistics,Equity,FSC,Future Supply Chain Solutions Limited,EQ,18-DEC-2017,10,1,10
540824,,ASTRON,Astron Paper & Board Mill Ltd,Active,B ,10.0,INE646X01014,Paper & Paper Products,Equity,ASTRON,Astron Paper & Board Mill Limited,EQ,29-DEC-2017,10,1,10
540879,,APOLLO,Apollo Micro Systems Ltd,Active,B ,10.0,INE713T01010,Defence,Equity,APOLLO,Apollo Micro Systems Limited,EQ,22-JAN-2018,10,1,10
540900,,NEWGEN,Newgen Software Technologies Ltd,Active,A ,10.0,INE619B01017,IT Consulting & Software,Equity,NEWGEN,Newgen Software Technologies Limited,EQ,29-JAN-2018,10,1,10
540901,,PRAXIS,Praxis Home Retail Ltd,Active,B ,5.0,INE546Y01022,Specialty Retail,Equity,PRAXIS,Praxis Home Retail Limited,EQ,31-JAN-2018,5,1,5
540902,,AMBER,Amber Enterprises India Ltd,Active,A ,10.0,INE371P01015,Consumer Electronics,Equity,AMBER,Amber Enterprises India Limited,EQ,30-JAN-2018,10,1,10
540935,,GALAXYSURF,Galaxy Surfactants Ltd,Active,A ,10.0,INE600K01018,Specialty Chemicals,Equity,GALAXYSURF,Galaxy Surfactants Limited,EQ,08-FEB-2018,10,1,10
540961,,SHIVAMILLS,Shiva Mills Ltd,Active,B ,10.0,INE644Y01017,Textiles,Equity,SHIVAMILLS,Shiva Mills Limited,EQ,26-FEB-2018,10,1,10
540975,,ASTERDM,Aster DM Healthcare Ltd,Active,A ,10.0,INE914M01019,Healthcare Services,Equity,ASTERDM,Aster DM Healthcare Limited,EQ,26-FEB-2018,10,1,10
541019,,HGINFRA,H.G. Infra Engineering Ltd,Active,A ,10.0,INE926X01010,Construction & Engineering,Equity,HGINFRA,H.G. Infra Engineering Limited,EQ,09-MAR-2018,10,1,10
541143,,BDL,Bharat Dynamics Ltd,Active,A ,10.0,INE171Z01018,Defence,Equity,BDL,Bharat Dynamics Limited,EQ,23-MAR-2018,10,1,10
541153,,BANDHANBNK,Bandhan Bank Ltd,Active,A ,10.0,INE545U01014,Banks,Equity,BANDHANBNK,Bandhan Bank Limited,EQ,27-MAR-2018,10,1,10
541154,,HAL,Hindustan Aeronautics Ltd,Active,A ,10.0,INE066F01012,Aerospace,Equity,HAL,Hindustan Aeronautics Limited,EQ,28-MAR-2018,10,1,10
541161,,KARDA,Karda Constructions Ltd,Active,B ,2.0,INE278R01026,Realty,Equity,KARDA,Karda Constructions Limited,EQ,02-APR-2018,2,1,2
541163,,SANDHAR,Sandhar Technologies Ltd,Active,B ,10.0,INE278H01035,Auto Parts & Equipment,Equity,SANDHAR,Sandhar Technologies Limited,EQ,02-APR-2018,10,1,10
541179,,ISEC,ICICI Securities Ltd,Active,A ,5.0,INE763G01038,Other Financial Services,Equity,ISEC,ICICI Securities Limited,EQ,04-APR-2018,5,1,5
541195,,MIDHANI,Mishra Dhatu Nigam Ltd,Active,A ,10.0,INE099Z01011,Iron & Steel Products,Equity,MIDHANI,Mishra Dhatu Nigam Limited,EQ,04-APR-2018,10,1,10
541233,,LEMONTREE,Lemon Tree Hotels Ltd,Active,A ,10.0,INE970X01018,Hotels,Equity,LEMONTREE,Lemon Tree Hotels Limited,EQ,09-APR-2018,10,1,10
541269,,CHEMFABALKA,Chemfab Alkalis Ltd,Active,B ,10.0,INE783X01023,Commodity Chemicals,Equity,CHEMFAB,Chemfab Alkalis Limited,EQ,25-APR-2018,10,1,10
541301,,ORIENTELEC,Orient Electric Ltd,Active,A ,1.0,INE142Z01019,Consumer Electronics,Equity,ORIENTELEC,Orient Electric Limited,EQ,14-MAY-2018,1,1,1
541336,,INDOSTAR,Indostar Capital Finance Ltd,Active,A ,10.0,INE896L01010,Finance (including NBFCs),Equity,INDOSTAR,IndoStar Capital Finance Limited,EQ,21-MAY-2018,10,1,10
541403,,DOLLAR,Dollar Industries Ltd,Active,A ,2.0,INE325C01035,Other Apparels & Accessories,Equity,DOLLAR,Dollar Industries Limited,EQ,21-APR-2017,2,1,2
541450,,ADANIGREEN,Adani Green Energy Ltd,Active,A ,10.0,INE364U01010,Heavy Electrical Equipment,Equity,ADANIGREEN,Adani Green Energy Limited,EQ,18-JUN-2018,10,1,10
541540,,SOLARA,Solara Active Pharma Sciences Ltd,Active,A ,10.0,INE624Z01016,Pharmaceuticals,Equity,SOLARA,Solara Active Pharma Sciences Limited,EQ,27-JUN-2018,10,1,10
541546,,GAYAHWS,Gayatri Highways Ltd,Active,T ,2.0,INE287Z01012,Construction & Engineering,Equity,GAYAHWS,Gayatri Highways Limited,BE,28-JUN-2018,2,1,2
541556,,RITES,RITES Ltd,Active,A ,10.0,INE320J01015,Construction & Engineering,Equity,RITES,RITES Limited,EQ,02-JUL-2018,10,1,10
541557,,FINEORG,Fine Organic Industries Ltd,Active,A ,5.0,INE686Y01026,Specialty Chemicals,Equity,FINEORG,Fine Organic Industries Limited,EQ,02-JUL-2018,5,1,5
541578,,VARROC,Varroc Engineering Ltd,Active,A ,1.0,INE665L01035,Auto Parts & Equipment,Equity,VARROC,Varroc Engineering Limited,EQ,06-JUL-2018,1,1,1
541700,,TCNSBRANDS,TCNS Clothing Co. Ltd,Active,A ,2.0,INE778U01029,Other Apparels & Accessories,Equity,TCNSBRANDS,TCNS Clothing Co. Limited,EQ,30-JUL-2018,2,1,2
541729,,HDFCAMC,HDFC Asset Management Company Ltd,Active,A ,5.0,INE127D01025,Asset Management Cos.,Equity,HDFCAMC,HDFC Asset Management Company Limited,EQ,06-AUG-2018,5,1,5
541770,,CREDITACC,CreditAccess Grameen Ltd,Active,A ,10.0,INE741K01010,Finance (including NBFCs),Equity,CREDITACC,CREDITACCESS GRAMEEN LIMITED,EQ,23-AUG-2018,10,1,10
541956,,IRCON,IRCON International Ltd,Active,A ,2.0,INE962Y01021,Construction & Engineering,Equity,IRCON,Ircon International Limited,EQ,28-SEP-2018,2,1,2
541988,,AAVAS,AAVAS Financiers Ltd,Active,A ,10.0,INE216P01012,Housing Finance ,Equity,AAVAS,Aavas Financiers Limited,EQ,08-OCT-2018,10,1,10
542011,,GRSE,Garden Reach Shipbuilders & Engineers Ltd,Active,A ,10.0,INE382Z01011,Commercial Vehicles,Equity,GRSE,Garden Reach Shipbuilders & Engineers Limited,EQ,10-OCT-2018,10,1,10
